dividend_cocode|company_name|div_announcement_date|div_per_share
177753|POWER FINANCE CORPN. LTD.|25-05-2016|0.6000
177753|POWER FINANCE CORPN. LTD.|24-03-2017|5.0000
177753|POWER FINANCE CORPN. LTD.|29-05-2017|0.0000
177753|POWER FINANCE CORPN. LTD.|03-11-2017|6.0000
177753|POWER FINANCE CORPN. LTD.|26-02-2018|1.8000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|24-08-2004|20.0000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|02-09-2005|40.0000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|29-08-2006|25.0000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|24-08-2007|20.0000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|01-09-2008|20.0000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|27-08-2009|22.5000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|19-08-2010|22.5000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|25-08-2011|22.5000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|24-08-2012|22.5000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|14-08-2013|25.0000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|13-08-2014|27.5000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|28-08-2015|30.2500
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|26-08-2016|36.0000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|05-05-2017|362.0000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|23-08-2017|27.0000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|22-08-2018|40.0000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|07-02-2019|40.0000
182523|PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.|21-08-2019|48.0000
175214|PIDILITE INDUSTRIES LTD.|22-05-2004|8.0000
175214|PIDILITE INDUSTRIES LTD.|18-05-2005|10.0000
175214|PIDILITE INDUSTRIES LTD.|23-05-2006|1.2500
175214|PIDILITE INDUSTRIES LTD.|22-05-2007|1.5000
175214|PIDILITE INDUSTRIES LTD.|29-05-2008|1.7500
175214|PIDILITE INDUSTRIES LTD.|21-05-2009|1.7500
175214|PIDILITE INDUSTRIES LTD.|19-05-2010|1.0000
175214|PIDILITE INDUSTRIES LTD.|20-05-2010|0.5000
175214|PIDILITE INDUSTRIES LTD.|19-05-2011|1.7500
175214|PIDILITE INDUSTRIES LTD.|24-05-2012|1.9000
175214|PIDILITE INDUSTRIES LTD.|28-05-2013|2.6000
175214|PIDILITE INDUSTRIES LTD.|28-05-2014|2.7000
175214|PIDILITE INDUSTRIES LTD.|19-05-2015|2.9000
175214|PIDILITE INDUSTRIES LTD.|11-03-2016|3.6500
175214|PIDILITE INDUSTRIES LTD.|19-05-2016|0.5000
175214|PIDILITE INDUSTRIES LTD.|18-05-2017|4.7500
175214|PIDILITE INDUSTRIES LTD.|24-05-2018|6.0000
175214|PIDILITE INDUSTRIES LTD.|14-05-2019|6.5000
183861|PUNJAB NATIONAL BANK|15-05-2004|1.5000
183861|PUNJAB NATIONAL BANK|28-01-2005|3.0000
183861|PUNJAB NATIONAL BANK|29-04-2005|3.0000
183861|PUNJAB NATIONAL BANK|29-10-2005|3.0000
183861|PUNJAB NATIONAL BANK|15-06-2006|3.0000
183861|PUNJAB NATIONAL BANK|31-01-2007|4.0000
183861|PUNJAB NATIONAL BANK|23-05-2007|6.0000
183861|PUNJAB NATIONAL BANK|15-05-2008|13.0000
183861|PUNJAB NATIONAL BANK|20-05-2009|20.0000
183861|PUNJAB NATIONAL BANK|27-01-2010|10.0000
183861|PUNJAB NATIONAL BANK|06-05-2010|12.0000
183861|PUNJAB NATIONAL BANK|04-05-2011|22.0000
183861|PUNJAB NATIONAL BANK|09-05-2012|22.0000
183861|PUNJAB NATIONAL BANK|09-05-2013|27.0000
183861|PUNJAB NATIONAL BANK|31-01-2014|10.0000
183861|PUNJAB NATIONAL BANK|08-05-2015|3.3000
183861|PUNJAB NATIONAL BANK|18-05-2016|0.0000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-2004|41.2000
177758|POWER GRID CORPN. OF INDIA LTD.|30-03-2005|27.8000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-2005|30.3000
177758|POWER GRID CORPN. OF INDIA LTD.|30-03-2006|24.3000
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-2006|60.1000
177758|POWER GRID CORPN. OF INDIA LTD.|30-03-2007|0.3040
177758|POWER GRID CORPN. OF INDIA LTD.|31-03-2007|0.6700
177758|POWER GRID CORPN. OF INDIA LTD.|05-03-2008|0.5000
177758|POWER GRID CORPN. OF INDIA LTD.|19-06-2008|0.7000
177758|POWER GRID CORPN. OF INDIA LTD.|28-01-2009|0.5000
177758|POWER GRID CORPN. OF INDIA LTD.|16-06-2009|0.7000
177758|POWER GRID CORPN. OF INDIA LTD.|07-01-2010|0.5000
177758|POWER GRID CORPN. OF INDIA LTD.|26-05-2010|1.0000
177758|POWER GRID CORPN. OF INDIA LTD.|08-02-2011|0.5000
177758|POWER GRID CORPN. OF INDIA LTD.|24-05-2011|1.2500
177758|POWER GRID CORPN. OF INDIA LTD.|08-02-2012|0.8000
177758|POWER GRID CORPN. OF INDIA LTD.|29-05-2012|1.3100
177758|POWER GRID CORPN. OF INDIA LTD.|12-02-2013|1.6100
177758|POWER GRID CORPN. OF INDIA LTD.|28-05-2013|1.1400
177758|POWER GRID CORPN. OF INDIA LTD.|27-02-2014|1.2700
177758|POWER GRID CORPN. OF INDIA LTD.|29-05-2014|1.3100
177758|POWER GRID CORPN. OF INDIA LTD.|04-03-2015|0.6900
177758|POWER GRID CORPN. OF INDIA LTD.|30-05-2015|1.3100
177758|POWER GRID CORPN. OF INDIA LTD.|27-01-2016|0.8000
177758|POWER GRID CORPN. OF INDIA LTD.|26-05-2016|1.5100
177758|POWER GRID CORPN. OF INDIA LTD.|09-02-2017|1.0000
177758|POWER GRID CORPN. OF INDIA LTD.|29-05-2017|3.3500
177758|POWER GRID CORPN. OF INDIA LTD.|01-02-2018|2.4500
177758|POWER GRID CORPN. OF INDIA LTD.|29-05-2018|2.8000
177758|POWER GRID CORPN. OF INDIA LTD.|07-03-2019|5.8300
177758|POWER GRID CORPN. OF INDIA LTD.|29-05-2019|2.5000
196667|RELIANCE INDUSTRIES LTD.|29-04-2004|5.2500
196667|RELIANCE INDUSTRIES LTD.|27-04-2005|7.5000
196667|RELIANCE INDUSTRIES LTD.|27-04-2006|10.0000
196667|RELIANCE INDUSTRIES LTD.|10-03-2007|11.0000
196667|RELIANCE INDUSTRIES LTD.|10-09-2007|0.0000
196667|RELIANCE INDUSTRIES LTD.|21-04-2008|13.0000
196667|RELIANCE INDUSTRIES LTD.|07-10-2009|13.0000
196667|RELIANCE INDUSTRIES LTD.|23-04-2010|7.0000
196667|RELIANCE INDUSTRIES LTD.|21-04-2011|8.0000
196667|RELIANCE INDUSTRIES LTD.|20-04-2012|8.5000
196667|RELIANCE INDUSTRIES LTD.|16-04-2013|9.0000
196667|RELIANCE INDUSTRIES LTD.|18-04-2014|9.5000
196667|RELIANCE INDUSTRIES LTD.|17-04-2015|10.0000
196667|RELIANCE INDUSTRIES LTD.|10-03-2016|10.5000
196667|RELIANCE INDUSTRIES LTD.|22-04-2016|0.0000
196667|RELIANCE INDUSTRIES LTD.|24-04-2017|11.0000
196667|RELIANCE INDUSTRIES LTD.|27-04-2018|6.0000
196667|RELIANCE INDUSTRIES LTD.|18-04-2019|6.5000
201643|S B I LIFE INSURANCE CO. LTD.|23-03-2018|2.0000
201643|S B I LIFE INSURANCE CO. LTD.|26-03-2019|2.0000
236328|STATE BANK OF INDIA|28-05-2004|11.0000
236328|STATE BANK OF INDIA|20-05-2005|12.5000
236328|STATE BANK OF INDIA|19-05-2006|14.0000
236328|STATE BANK OF INDIA|12-05-2007|14.0000
236328|STATE BANK OF INDIA|02-05-2008|21.5000
236328|STATE BANK OF INDIA|09-05-2009|29.0000
236328|STATE BANK OF INDIA|25-01-2010|10.0000
236328|STATE BANK OF INDIA|14-05-2010|20.0000
236328|STATE BANK OF INDIA|17-05-2011|30.0000
236328|STATE BANK OF INDIA|18-05-2012|35.0000
236328|STATE BANK OF INDIA|23-05-2013|41.5000
236328|STATE BANK OF INDIA|03-03-2014|15.0000
236328|STATE BANK OF INDIA|23-05-2014|15.0000
236328|STATE BANK OF INDIA|22-05-2015|3.5000
236328|STATE BANK OF INDIA|27-05-2016|2.6000
236328|STATE BANK OF INDIA|19-05-2017|2.6000
236328|STATE BANK OF INDIA|22-05-2018|0.0000
236328|STATE BANK OF INDIA|10-05-2019|0.0000
222402|SHREE CEMENT LTD.|12-05-2004|3.0000
222402|SHREE CEMENT LTD.|16-05-2005|4.0000
222402|SHREE CEMENT LTD.|05-05-2006|5.0000
222402|SHREE CEMENT LTD.|13-03-2007|6.0000
222402|SHREE CEMENT LTD.|14-05-2007|0.0000
222402|SHREE CEMENT LTD.|07-05-2008|8.0000
222402|SHREE CEMENT LTD.|28-04-2009|5.0000
222402|SHREE CEMENT LTD.|29-04-2009|5.0000
222402|SHREE CEMENT LTD.|21-01-2010|5.0000
222402|SHREE CEMENT LTD.|20-05-2010|8.0000
222402|SHREE CEMENT LTD.|31-01-2011|6.0000
222402|SHREE CEMENT LTD.|27-05-2011|8.0000
222402|SHREE CEMENT LTD.|23-01-2012|6.0000
222402|SHREE CEMENT LTD.|15-05-2012|6.0000
222402|SHREE CEMENT LTD.|23-08-2012|8.0000
222402|SHREE CEMENT LTD.|29-04-2013|8.0000
222402|SHREE CEMENT LTD.|30-07-2013|12.0000
222402|SHREE CEMENT LTD.|27-01-2014|10.0000
222402|SHREE CEMENT LTD.|25-08-2014|12.0000
222402|SHREE CEMENT LTD.|26-08-2014|10.0000
222402|SHREE CEMENT LTD.|05-08-2015|14.0000
222402|SHREE CEMENT LTD.|02-02-2016|12.0000
222402|SHREE CEMENT LTD.|10-03-2016|12.0000
222402|SHREE CEMENT LTD.|12-08-2016|16.0000
222402|SHREE CEMENT LTD.|30-01-2017|100.0000
222402|SHREE CEMENT LTD.|16-05-2017|24.0000
222402|SHREE CEMENT LTD.|11-01-2018|20.0000
222402|SHREE CEMENT LTD.|28-04-2018|30.0000
222402|SHREE CEMENT LTD.|22-01-2019|25.0000
222402|SHREE CEMENT LTD.|18-05-2019|35.0000
226821|SIEMENS LTD.|23-04-2004|4.0000
226821|SIEMENS LTD.|24-11-2004|3.0000
226821|SIEMENS LTD.|25-11-2004|2.0000
226821|SIEMENS LTD.|25-04-2005|4.5000
226821|SIEMENS LTD.|23-11-2005|5.5000
226821|SIEMENS LTD.|24-11-2005|4.5000
226821|SIEMENS LTD.|23-11-2006|3.8000
226821|SIEMENS LTD.|22-11-2007|4.8000
226821|SIEMENS LTD.|25-11-2008|3.0000
226821|SIEMENS LTD.|26-11-2009|5.0000
226821|SIEMENS LTD.|24-11-2010|5.0000
226821|SIEMENS LTD.|22-11-2011|6.0000
226821|SIEMENS LTD.|23-11-2012|6.0000
226821|SIEMENS LTD.|22-11-2013|5.0000
226821|SIEMENS LTD.|25-11-2014|6.0000
226821|SIEMENS LTD.|27-11-2015|4.0000
226821|SIEMENS LTD.|28-11-2015|6.0000
226821|SIEMENS LTD.|05-08-2016|27.5000
226821|SIEMENS LTD.|23-11-2016|6.0000
226821|SIEMENS LTD.|24-11-2017|7.0000
226821|SIEMENS LTD.|18-11-2018|7.0000
226821|SIEMENS LTD.|19-11-2019|7.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|30-06-2004|1.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|12-07-2004|0.5000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|02-12-2004|1.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|29-06-2005|1.5000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|06-12-2005|1.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|28-06-2006|2.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|29-11-2006|1.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|30-05-2007|2.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|30-11-2007|1.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|26-05-2008|4.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|24-10-2008|1.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|13-05-2009|4.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|28-10-2009|2.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|29-04-2010|4.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|27-10-2010|2.5000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|29-04-2011|4.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|09-11-2011|2.5000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|08-05-2012|4.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|30-10-2012|3.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|07-05-2013|4.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|29-10-2013|3.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|29-04-2014|4.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|20-10-2014|4.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|30-04-2015|6.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|29-10-2015|4.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|29-04-2016|6.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|25-10-2016|4.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|27-04-2017|6.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|01-11-2017|5.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|27-04-2018|6.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|26-10-2018|5.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|08-05-2019|7.0000
225455|SHRIRAM TRANSPORT FINANCE CO. LTD.|24-10-2019|5.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|29-11-2004|3.2500
239726|SUN PHARMACEUTICAL INDS. LTD.|18-08-2005|3.7500
239726|SUN PHARMACEUTICAL INDS. LTD.|06-06-2006|5.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|10-03-2007|6.7500
239726|SUN PHARMACEUTICAL INDS. LTD.|18-05-2007|0.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|30-05-2008|10.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|30-05-2009|13.7500
239726|SUN PHARMACEUTICAL INDS. LTD.|24-05-2010|13.7500
239726|SUN PHARMACEUTICAL INDS. LTD.|28-05-2011|3.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|10-08-2012|4.2500
239726|SUN PHARMACEUTICAL INDS. LTD.|28-05-2013|2.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|13-08-2014|1.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|11-08-2015|3.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|30-05-2016|1.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|26-05-2017|3.5000
239726|SUN PHARMACEUTICAL INDS. LTD.|25-05-2018|2.0000
239726|SUN PHARMACEUTICAL INDS. LTD.|28-05-2019|2.7500
248093|TATA MOTORS LTD.|22-01-2004|4.0000
248093|TATA MOTORS LTD.|19-05-2004|4.0000
248093|TATA MOTORS LTD.|16-05-2005|10.0000
248093|TATA MOTORS LTD.|17-05-2005|2.5000
248093|TATA MOTORS LTD.|19-05-2006|13.0000
248093|TATA MOTORS LTD.|18-05-2007|15.0000
248093|TATA MOTORS LTD.|28-05-2008|15.0000
248093|TATA MOTORS LTD.|29-05-2009|6.0000
248093|TATA MOTORS LTD.|27-05-2010|15.0000
248093|TATA MOTORS LTD.|26-05-2011|20.0000
248093|TATA MOTORS LTD.|29-05-2012|4.0000
248093|TATA MOTORS LTD.|29-05-2013|2.0000
248093|TATA MOTORS LTD.|29-05-2014|2.0000
248093|TATA MOTORS LTD.|26-05-2015|0.0000
248093|TATA MOTORS LTD.|30-05-2016|0.2000
248093|TATA MOTORS LTD.|23-05-2019|0.0000
248136|TATA STEEL LTD.|20-05-2004|10.0000
248136|TATA STEEL LTD.|19-05-2005|13.0000
248136|TATA STEEL LTD.|18-05-2006|13.0000
248136|TATA STEEL LTD.|17-05-2007|13.0000
248136|TATA STEEL LTD.|18-05-2007|2.5000
248136|TATA STEEL LTD.|26-06-2008|16.0000
248136|TATA STEEL LTD.|25-06-2009|16.0000
248136|TATA STEEL LTD.|26-05-2010|8.0000
248136|TATA STEEL LTD.|25-05-2011|12.0000
248136|TATA STEEL LTD.|18-05-2012|12.0000
248136|TATA STEEL LTD.|23-05-2013|8.0000
248136|TATA STEEL LTD.|14-05-2014|10.0000
248136|TATA STEEL LTD.|20-05-2015|8.0000
248136|TATA STEEL LTD.|25-05-2016|8.0000
248136|TATA STEEL LTD.|16-05-2017|10.0000
248136|TATA STEEL LTD.|16-05-2018|10.0000
248136|TATA STEEL LTD.|25-04-2019|13.0000
164646|TATA CONSULTANCY SERVICES LTD.|06-04-2004|1.2000
164646|TATA CONSULTANCY SERVICES LTD.|21-10-2004|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|20-01-2005|3.5000
164646|TATA CONSULTANCY SERVICES LTD.|19-04-2005|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|12-08-2005|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|11-10-2005|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|12-01-2006|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-04-2006|4.5000
164646|TATA CONSULTANCY SERVICES LTD.|18-07-2006|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-10-2006|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-01-2007|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-04-2007|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-07-2007|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-10-2007|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-01-2008|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|21-04-2008|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-07-2008|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|22-10-2008|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-01-2009|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|20-04-2009|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-07-2009|2.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-10-2009|2.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-01-2010|2.0000
164646|TATA CONSULTANCY SERVICES LTD.|19-04-2010|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|20-04-2010|10.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-07-2010|2.0000
164646|TATA CONSULTANCY SERVICES LTD.|21-10-2010|2.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-01-2011|2.0000
164646|TATA CONSULTANCY SERVICES LTD.|21-04-2011|8.0000
164646|TATA CONSULTANCY SERVICES LTD.|14-07-2011|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-10-2011|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-01-2012|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|23-04-2012|8.0000
164646|TATA CONSULTANCY SERVICES LTD.|24-04-2012|8.0000
164646|TATA CONSULTANCY SERVICES LTD.|12-07-2012|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|19-10-2012|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|14-01-2013|3.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-04-2013|13.0000
164646|TATA CONSULTANCY SERVICES LTD.|18-07-2013|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-10-2013|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-01-2014|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-04-2014|20.0000
164646|TATA CONSULTANCY SERVICES LTD.|17-07-2014|40.0000
164646|TATA CONSULTANCY SERVICES LTD.|18-07-2014|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-10-2014|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|15-01-2015|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|16-04-2015|24.0000
164646|TATA CONSULTANCY SERVICES LTD.|09-07-2015|5.5000
164646|TATA CONSULTANCY SERVICES LTD.|13-10-2015|5.5000
164646|TATA CONSULTANCY SERVICES LTD.|12-01-2016|5.5000
164646|TATA CONSULTANCY SERVICES LTD.|18-04-2016|27.0000
164646|TATA CONSULTANCY SERVICES LTD.|14-07-2016|6.5000
164646|TATA CONSULTANCY SERVICES LTD.|13-10-2016|6.5000
164646|TATA CONSULTANCY SERVICES LTD.|12-01-2017|6.5000
164646|TATA CONSULTANCY SERVICES LTD.|18-04-2017|27.5000
164646|TATA CONSULTANCY SERVICES LTD.|13-07-2017|7.0000
164646|TATA CONSULTANCY SERVICES LTD.|12-10-2017|7.0000
164646|TATA CONSULTANCY SERVICES LTD.|11-01-2018|7.0000
164646|TATA CONSULTANCY SERVICES LTD.|19-04-2018|29.0000
164646|TATA CONSULTANCY SERVICES LTD.|10-07-2018|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|11-10-2018|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|10-01-2019|4.0000
164646|TATA CONSULTANCY SERVICES LTD.|12-04-2019|18.0000
164646|TATA CONSULTANCY SERVICES LTD.|09-07-2019|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|10-10-2019|5.0000
164646|TATA CONSULTANCY SERVICES LTD.|11-10-2019|40.0000
136494|TECH MAHINDRA LTD.|28-05-2004|3.7000
136494|TECH MAHINDRA LTD.|24-05-2005|2.2000
136494|TECH MAHINDRA LTD.|17-07-2006|0.8000
136494|TECH MAHINDRA LTD.|14-03-2007|1.5000
136494|TECH MAHINDRA LTD.|19-05-2008|5.5000
136494|TECH MAHINDRA LTD.|21-10-2008|4.0000
136494|TECH MAHINDRA LTD.|30-04-2010|3.5000
136494|TECH MAHINDRA LTD.|26-05-2011|4.0000
136494|TECH MAHINDRA LTD.|23-05-2012|4.0000
136494|TECH MAHINDRA LTD.|21-05-2013|5.0000
136494|TECH MAHINDRA LTD.|14-05-2014|20.0000
136494|TECH MAHINDRA LTD.|26-05-2015|6.0000
136494|TECH MAHINDRA LTD.|24-05-2016|6.0000
136494|TECH MAHINDRA LTD.|25-05-2016|6.0000
136494|TECH MAHINDRA LTD.|26-05-2017|9.0000
136494|TECH MAHINDRA LTD.|25-05-2018|14.0000
136494|TECH MAHINDRA LTD.|21-05-2019|14.0000
251664|TITAN COMPANY LTD.|11-06-2004|1.0000
251664|TITAN COMPANY LTD.|08-06-2005|2.0000
251664|TITAN COMPANY LTD.|05-06-2006|3.0000
251664|TITAN COMPANY LTD.|21-04-2007|5.0000
251664|TITAN COMPANY LTD.|25-04-2008|8.0000
251664|TITAN COMPANY LTD.|29-04-2009|10.0000
251664|TITAN COMPANY LTD.|30-04-2010|15.0000
251664|TITAN COMPANY LTD.|29-04-2011|1.2500
251664|TITAN COMPANY LTD.|30-04-2012|1.7500
251664|TITAN COMPANY LTD.|03-05-2013|2.1000
251664|TITAN COMPANY LTD.|06-05-2014|2.1000
251664|TITAN COMPANY LTD.|07-05-2015|2.3000
251664|TITAN COMPANY LTD.|16-03-2016|2.2000
251664|TITAN COMPANY LTD.|06-05-2016|0.0000
251664|TITAN COMPANY LTD.|12-05-2017|2.6000
251664|TITAN COMPANY LTD.|10-05-2018|3.7500
251664|TITAN COMPANY LTD.|08-05-2019|5.0000
320945|UNITED BREWERIES LTD.|13-09-2004|0.0000
320945|UNITED BREWERIES LTD.|26-08-2005|0.0000
320945|UNITED BREWERIES LTD.|21-09-2005|1.5000
320945|UNITED BREWERIES LTD.|24-08-2006|0.0750
320945|UNITED BREWERIES LTD.|22-01-2007|0.1500
320945|UNITED BREWERIES LTD.|23-06-2007|0.1000
320945|UNITED BREWERIES LTD.|10-09-2008|0.1500
320945|UNITED BREWERIES LTD.|24-07-2009|0.1500
320945|UNITED BREWERIES LTD.|21-07-2010|0.3600
320945|UNITED BREWERIES LTD.|23-11-2011|0.6000
320945|UNITED BREWERIES LTD.|08-06-2012|0.7000
320945|UNITED BREWERIES LTD.|30-05-2013|0.7000
320945|UNITED BREWERIES LTD.|28-05-2014|0.9000
320945|UNITED BREWERIES LTD.|28-05-2015|1.0000
320945|UNITED BREWERIES LTD.|14-05-2016|1.1500
320945|UNITED BREWERIES LTD.|18-05-2017|1.1500
320945|UNITED BREWERIES LTD.|24-05-2018|2.0000
320945|UNITED BREWERIES LTD.|21-05-2019|2.5000
125123|ULTRATECH CEMENT LTD.|04-06-2004|0.5000
125123|ULTRATECH CEMENT LTD.|23-04-2005|0.7500
125123|ULTRATECH CEMENT LTD.|07-07-2006|1.7500
125123|ULTRATECH CEMENT LTD.|12-03-2007|4.0000
125123|ULTRATECH CEMENT LTD.|21-04-2007|0.0000
125123|ULTRATECH CEMENT LTD.|22-04-2008|5.0000
125123|ULTRATECH CEMENT LTD.|21-04-2009|5.0000
125123|ULTRATECH CEMENT LTD.|29-04-2010|6.0000
125123|ULTRATECH CEMENT LTD.|26-04-2011|6.0000
125123|ULTRATECH CEMENT LTD.|23-04-2012|8.0000
125123|ULTRATECH CEMENT LTD.|22-04-2013|9.0000
125123|ULTRATECH CEMENT LTD.|23-04-2014|9.0000
125123|ULTRATECH CEMENT LTD.|25-04-2015|9.0000
125123|ULTRATECH CEMENT LTD.|25-04-2016|9.5000
125123|ULTRATECH CEMENT LTD.|24-04-2017|10.0000
125123|ULTRATECH CEMENT LTD.|25-04-2018|10.5000
125123|ULTRATECH CEMENT LTD.|24-04-2019|11.5000
215829|U P L LTD.|22-07-2004|3.0000
215829|U P L LTD.|29-04-2005|4.0000
215829|U P L LTD.|22-04-2006|1.0000
215829|U P L LTD.|16-03-2007|1.2000
215829|U P L LTD.|02-05-2008|2.0000
215829|U P L LTD.|25-04-2009|1.5000
215829|U P L LTD.|29-04-2010|2.0000
215829|U P L LTD.|29-04-2011|2.0000
215829|U P L LTD.|29-03-2012|2.0000
215829|U P L LTD.|30-04-2012|0.5000
215829|U P L LTD.|25-04-2013|2.5000
215829|U P L LTD.|25-04-2014|4.0000
215829|U P L LTD.|27-03-2015|5.0000
215829|U P L LTD.|29-04-2016|5.0000
215829|U P L LTD.|28-04-2017|7.0000
215829|U P L LTD.|27-04-2018|8.0000
215829|U P L LTD.|17-05-2019|8.0000
216946|VEDANTA LTD.|29-01-2004|2.0000
216946|VEDANTA LTD.|19-05-2004|8.0000
216946|VEDANTA LTD.|20-12-2004|5.0000
216946|VEDANTA LTD.|31-05-2005|20.0000
216946|VEDANTA LTD.|27-02-2006|15.0000
216946|VEDANTA LTD.|28-10-2006|25.0000
216946|VEDANTA LTD.|12-02-2007|15.0000
216946|VEDANTA LTD.|23-07-2007|25.0000
216946|VEDANTA LTD.|23-01-2008|15.0000
